2415021.36153,48.83333,2.333333
2415313.903208,48.83333,2.333333
2415032.778198,48.83333,2.333333
2417223.653291,48.83333,2.333333
2415042.069864,48.83333,2.333333
2414930.278194,48.83333,2.333333
2415082.778199,48.83333,2.333333
2417668.361637,48.83333,2.333333
2415093.9032,48.83333,2.333333
2416904.403276,48.83333,2.333333
2415096.694866,48.83333,2.333333
2415847.736566,48.83333,2.333333
2415130.069868,48.83333,2.333333
2414569.986516,48.83333,2.333333
2415132.736534,48.83333,2.333333
2415504.194883,48.83333,2.333333
2415141.319868,48.83333,2.333333
2415368.111543,48.83333,2.333333
2415153.819868,48.83333,2.333333
2415173.944869,48.83333,2.333333
2415169.653202,48.83333,2.333333
2417608.569968,48.83333,2.333333
2415176.528203,48.83333,2.333333
2416890.153276,48.83333,2.333333
2415206.861537,48.83333,2.333333
2416682.903267,48.83333,2.333333
2415213.069871,48.83333,2.333333
2415835.528232,48.83333,2.333333
2415251.903205,48.83333,2.333333
2414476.944847,48.83333,2.333333
2415256.069872,48.83333,2.333333
2414690.694853,48.83333,2.333333
2415268.736539,48.83333,2.333333
2415792.069897,48.83333,2.333333
2415353.403209,48.83333,2.333333
2417218.194958,48.83333,2.333333
2415365.319877,48.83333,2.333333
2415718.819894,48.83333,2.333333
2415367.361543,48.83333,2.333333
2416592.19493,48.83333,2.333333
2415390.778211,48.83333,2.333333
2417987.694987,48.83333,2.333333
2415401.528212,48.83333,2.333333
2415971.444904,48.83333,2.333333
2415441.94488,48.83333,2.333333
2415776.319896,48.83333,2.333333
2415490.028216,48.83333,2.333333
2416079.361575,48.83333,2.333333
2415515.653217,48.83333,2.333333
2415516.194884,48.83333,2.333333
2415618.111555,48.83333,2.333333
2416415.61159,48.83333,2.333333
2415621.903222,48.83333,2.333333
2415933.653236,48.83333,2.333333
2415629.944889,48.83333,2.333333
2417595.444967,48.83333,2.333333
2415633.153223,48.83333,2.333333
2415492.736549,48.83333,2.333333
2415639.653223,48.83333,2.333333
2417474.507464,48.83333,2.333333
2415663.944891,48.83333,2.333333
2416558.778262,48.83333,2.333333
2415671.569891,48.83333,2.333333
2417684.444971,48.83333,2.333333
2415673.861558,48.83333,2.333333
2415501.23655,48.83333,2.333333
2415681.861558,48.83333,2.333333
2416570.319929,48.83333,2.333333
2415695.653226,48.83333,2.333333
2416663.153266,48.83333,2.333333
2415792.736563,48.83333,2.333333
2415552.694885,48.83333,2.333333
2415816.819898,48.83333,2.333333
2416397.653256,48.83333,2.333333
2415853.944899,48.83333,2.333333
2416573.819929,48.83333,2.333333
2415879.361567,48.83333,2.333333
2417664.31997,48.83333,2.333333
2415898.736568,48.83333,2.333333
2418485.570009,48.83333,2.333333
2415911.278235,48.83333,2.333333
2416096.444909,48.83333,2.333333
2415926.819902,48.83333,2.333333
2417126.569954,48.83333,2.333333
2415973.528237,48.83333,2.333333
2416186.403246,48.83333,2.333333
2415980.444904,48.83333,2.333333
2416266.27825,48.83333,2.333333
2415989.694905,48.83333,2.333333
2417105.778286,48.83333,2.333333
2416055.028241,48.83333,2.333333
2416416.61159,48.83333,2.333333
2416128.278244,48.83333,2.333333
2417491.944964,48.83333,2.333333
2416204.444914,48.83333,2.333333
2416592.81993,48.83333,2.333333
2416207.903247,48.83333,2.333333
2417445.694963,48.83333,2.333333
2416211.569914,48.83333,2.333333
2416256.569916,48.83333,2.333333
2416244.528249,48.83333,2.333333
2416655.403266,48.83333,2.333333
2416248.819916,48.83333,2.333333
2416489.569926,48.83333,2.333333
2416255.444916,48.83333,2.333333
2415860.611566,48.83333,2.333333
2416288.215751,48.83333,2.333333
2412716.528153,48.83333,2.333333
2416295.653251,48.83333,2.333333
2417455.819963,48.83333,2.333333
2416304.778251,48.83333,2.333333
2416649.819932,48.83333,2.333333
2416309.986585,48.83333,2.333333
2416620.236598,48.83333,2.333333
2416358.861587,48.83333,2.333333
